RoleType	Type	ShowID	CanUseInCreate	RewardsPrice	CoinPrice	Discount	DisStartTime	DisEndTime	ColorID0	ColorID1	ColorID2	ColorID3	ColorID4	ColorID5	ColorID6	ColorID7	ColorID8	ColorID9	ColorID10	ColorID11	ColorID12	ColorID13	ColorID14	ColorID15	ColorID16	ColorID17	ColorID18	ColorID19	ColorID20	ColorID21	ColorID22	ColorID23	ColorID24	ColorID25	ColorID26	ColorID27	ColorID28	ColorID29	ColorID30
6	9	116	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
6	9	117	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
6	9	118	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
6	9	119	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
6	9	120	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	121	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9																						
6	9	122	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10																					
6	9	123	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
6	9	124	0	0	1000	50	1513036800	1513123200	0	1	2	8	9	10																									
6	9	125	0	0	1000	50	1513036800	1513123200	0	1	2	4	6	7	8	9																							
6	9	126	0	0	1000	50	1513036800	1513123200	0	1	2	4	7	8																									
6	9	127	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
6	9	128	0	0	1000	50	1513036800	1513123200	0																														
6	9	129	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10																					
6	9	130	0	0	1000	50	1513036800	1513123200	0	1	3	9																											
6	9	131	0	0	1000	50	1513036800	1513123200	0	2	6	7	8	9	10																								
6	9	132	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10																						
6	9	133	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	134	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10																					
6	9	135	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
6	9	136	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10																					
6	9	137	0	0	1000	50	1513036800	1513123200	0	1	2	3	10																										
6	9	138	0	0	1000	50	1513036800	1513123200	0																														
6	9	139	0	0	1000	50	1513036800	1513123200	0	1	3	5	10																										
6	9	140	0	0	1000	50	1513036800	1513123200	0	1	3	5	10																										
6	9	141	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10																					
