MapID	ClassID	MinLevel	FitMinLevel	FitMaxLevel	Layer3Name	OtherName	VersionName	DungeonImage1	DungeonFrame1	DungeonImage2	DungeonFrame2	DungeonImage3	DungeonFrame3	EnterWay	BossInfo	Introduction	Tutorial	HelpImage	HelpText	DivideLevel	DivideName	bRaceRank	bGetLock	DlcID	EnterMapID	IsRecommend	Rushmode	RushmodeTip	bIsPast
242	1	100	100	100	5人英雄	白帝水宫	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	7	ui\Image\Dungeon\DungeonImage\BaiDiShuiGong.UITex	0	ui\Image\Dungeon\Background\baidishuigong.UITex	0	瞿塘峡	慕容绿珠 宫天蝉 雨卓承					95	剑胆琴心			4	35	1	1	秘境内可以通过地字玖伍贰柒开启无双模式	
244	1	95	95	95	5人挑战	白帝水宫	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	7	ui\Image\Dungeon\DungeonImage\BaiDiShuiGong.UITex	0	ui\Image\Dungeon\Background\baidishuigong.UITex	0	瞿塘峡	慕容绿珠 宫天蝉 雨卓承					95	剑胆琴心	1		4	35				1
248	3	95	95	95	25人英雄	上阳宫·观风殿	风骨霸刀	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITEX	8	ui\Image\Dungeon\DungeonImage\guanfengdian.UITEX	0	ui\Image\Dungeon\Background\guangfengdian.UITEX	0	洛阳城北	沈眠风 柳绯君 月华 曹炎烈 独孤先生					95	风骨霸刀			4	239				1
249	3	95	95	95	25人英雄	上阳宫·双曜亭	风骨霸刀	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITEX	9	ui\Image\Dungeon\DungeonImage\shuangyaoting.UITEX	0	ui\Image\Dungeon\Background\shuangyaoting.UITEX	0	洛阳城北	黑齿元佑 哥舒翰 安庆绪					95	风骨霸刀			4	239				1
256	1	23	26	29	5人普通	夕颜阁	风骨霸刀	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	10	ui\Image\Dungeon\DungeonImage\xiyange.UITex	0	ui\Image\Dungeon\Background\xiyange.UITex	0	霸刀山庄	柳夕的心魔 柳哲 柳浮云					95	风骨霸刀		1	4	243				
257	1	100	100	100	5人英雄	夕颜阁	风骨霸刀	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	10	ui\Image\Dungeon\DungeonImage\xiyange.UITex	0	ui\Image\Dungeon\Background\xiyange.UITex	0	霸刀山庄	柳夕的心魔 柳哲 柳浮云					95	风骨霸刀			4	243	1	1	秘境内可以通过地字玖伍贰柒开启无双模式	
260	1	95	95	95	5人挑战	夕颜阁	风骨霸刀	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	10	ui\Image\Dungeon\DungeonImage\xiyange.UITex	0	ui\Image\Dungeon\Background\xiyange.UITex	0	霸刀山庄	柳夕的心魔 柳哲 柳浮云					95	风骨霸刀	1		4	243				1
262	1	100	100	100	5人英雄	刀轮海厅	日月凌空	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	11	ui\Image\Dungeon\DungeonImage\daolunhaiting.UITex	0	ui\Image\Dungeon\Background\daolunhaiting.UITex	0	霸刀山庄	赵淮 令狐伤 八重妙法村正 柳雪乾 韩梨 柳贯角之影					95	日月凌空			4	243	1	1	秘境内可以通过地字玖伍贰柒开启无双模式	
263	3	100	100	100	10人普通	风雷刀谷·锻刀厅	日月凌空	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	12	ui\Image\Dungeon\DungeonImage\duandaoting.UITex	0	ui\Image\Dungeon\Background\duandaoting.UITex	0	霸刀山庄	史朝英 柳愚 柳哲 柳时清 解语					95	日月凌空			4	243	1			
264	3	100	100	100	10人普通	风雷刀谷·千雷殿	日月凌空	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	13	ui\Image\Dungeon\DungeonImage\qianleidian.UITex	0	ui\Image\Dungeon\Background\qianleidian.UITex	0	霸刀山庄	伊玛目 柳秀岳 柳鸾旗					95	日月凌空		1	4	243	1			
270	3	95	95	95	25人英雄	风雷刀谷·千雷殿	日月凌空	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	13	ui\Image\Dungeon\DungeonImage\qianleidian.UITex	0	ui\Image\Dungeon\Background\qianleidian.UITex	0	霸刀山庄	伊玛目 柳秀岳 柳鸾旗					95	日月凌空		1	4	243				1
271	3	95	95	95	25人英雄	风雷刀谷·锻刀厅	日月凌空	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	12	ui\Image\Dungeon\DungeonImage\duandaoting.UITex	0	ui\Image\Dungeon\Background\duandaoting.UITex	0	霸刀山庄	史朝英 柳愚 柳哲 柳时清 解语					95	日月凌空			4	243				1
275	1	95	95	95	5人挑战	刀轮海厅	日月凌空	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	11	ui\Image\Dungeon\DungeonImage\daolunhaiting.UITex	0	ui\Image\Dungeon\Background\daolunhaiting.UITex	0	霸刀山庄	赵淮 令狐伤 八重妙法村正 柳雪乾 韩梨 柳贯角之影					95	日月凌空	1		4	243				1
283	3	100	100	100	10人普通	狼牙堡·战兽山	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	15	ui\Image\Dungeon\DungeonImage\ZhanShouShan.UITex	0	ui\Image\Dungeon\Background\ZhanShouShan.UITex	0	太原	报九枫 五支祁 也漠河 乌灵风 唐书雁					95	重制版			4	194	1			
284	3	100	100	100	10人普通	狼牙堡·燕然峰	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	17	ui\Image\Dungeon\DungeonImage\YanRanFeng.UITex	0	ui\Image\Dungeon\Background\YanRanFeng.UITex	0	太原	司晴 李令霞 石斑					95	重制版			4	194	1			
285	1	100	100	100	5人英雄	银雾湖	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	14	ui\Image\Dungeon\DungeonImage\YinWuHu.UITex	0	ui\Image\Dungeon\Background\YinWuHu.UITex	0	洛道	哈桑 银鼍龙王 容夏 纳罗					95	重制版			4	9	1			
286	3	95	95	95	25人英雄	狼牙堡·战兽山	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	15	ui\Image\Dungeon\DungeonImage\ZhanShouShan.UITex	0	ui\Image\Dungeon\Background\ZhanShouShan.UITex	0	太原	报九枫 五支祁 也漠河 乌灵风 唐书雁					95	重制版			4	194				1
287	3	95	95	95	25人英雄	狼牙堡·燕然峰	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	17	ui\Image\Dungeon\DungeonImage\YanRanFeng.UITex	0	ui\Image\Dungeon\Background\YanRanFeng.UITex	0	太原	司晴 李令霞 石斑					95	重制版			4	194				1
290	1	95	95	95	5人挑战	银雾湖	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	14	ui\Image\Dungeon\DungeonImage\YinWuHu.UITex	0	ui\Image\Dungeon\Background\YinWuHu.UITex	0	洛道	哈桑 银鼍龙王 容夏 纳罗					95	重制版	1		4	9				1
292	1	100	100	100	5人英雄	稻香秘事	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	16	ui\Image\Dungeon\DungeonImage\daoxiangmishi.UITex	0	ui\Image\Dungeon\Background\daoxiangmishi.UITex	0	各门派地图	董虎 董龙 无名					95	重制版			4	9	1			
295	1	95	95	95	5人挑战	稻香秘事	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	16	ui\Image\Dungeon\DungeonImage\daoxiangmishi.UITex	0	ui\Image\Dungeon\Background\daoxiangmishi.UITex	0	各门派地图	董虎 董龙 无名					95	重制版	1		4	9				1
298	3	100	100	100	10人普通	狼牙堡·辉天堑	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	18	ui\Image\Dungeon\DungeonImage\HuiTianQian.UITex	0	ui\Image\Dungeon\Background\HuiTianQian.UITex	0	太原	乌夜啼 月华 狼牙机关阵 百慕玲 庄愈华 月泉淮					95	重制版			4	194	1			
299	3	100	100	100	10人普通	狼牙堡·狼神殿	重制版     	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	19	ui\Image\Dungeon\DungeonImage\langshendian.UITex	0	ui\Image\Dungeon\Background\Langshendian.UITex	0	太原	靳空明 乌索 史思明					95	重制版			4	194	1			
300	3	95	95	95	25人英雄	狼牙堡·辉天堑	重制版	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	18	ui\Image\Dungeon\DungeonImage\HuiTianQian.UITex	0	ui\Image\Dungeon\Background\HuiTianQian.UITex	0	太原	乌夜啼 月华 狼牙机关阵 百慕玲 庄愈华 月泉淮					95	重制版			4	194				1
301	3	95	95	95	25人英雄	狼牙堡·狼神殿	重制版     	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	19	ui\Image\Dungeon\DungeonImage\langshendian.UITex	0	ui\Image\Dungeon\Background\Langshendian.UITex	0	太原	靳空明 乌索 史思明					95	重制版			4	194				1
337	1	98	98	98	5人普通	泥兰洞天	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	0	ui\Image\Dungeon\DungeonImage\NiLanDongTian.UITex	0	ui\Image\Dungeon\Background\NiLanDongTian.UITex	0	洞天福地岛	康成辩 源明信 康杖石					100	世外蓬莱			5	325				
339	1	96	96	96	5人普通	大衍盘丝洞	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	20	ui\Image\Dungeon\DungeonImage\DaYanPanSiDong.UITex	0	ui\Image\Dungeon\Background\DaYanPanSiDong.UITex	0	经首道源岛	连玉良 文闰一 尹无咎					100	世外蓬莱			5	334				
340	1	96	96	96	5人普通	镜泊湖	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	21	ui\Image\Dungeon\DungeonImage\JingBoHu.UITex	0	ui\Image\Dungeon\Background\JingBoHu.UITex	0	龙泉府	哈尔芙林 哈尔吉艾尔 哈尔纳莲音 翁幼之 端木珩					100	世外蓬莱			5	330				
341	3	100	100	100	10人普通	冰火岛·荒血路	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	1	ui\Image\Dungeon\DungeonImage\huangxuelu.UITex	0	ui\Image\Dungeon\Background\huangxuelu.UITex	0	侠客岛	康疑 铂尔 罗纳真 没藏呼月 拓跋思羽 拿云					100	世外蓬莱			5	332	1			
342	1	25	25	25	5人普通	九辩馆	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	22	ui\Image\Dungeon\DungeonImage\JiuBianGuan.UITex	0	ui\Image\Dungeon\Background\JiuBianGuan.UITex	0	蓬莱	杀末邪 月笼草 蒹葭					100	世外蓬莱			5	333				
343	1	100	100	98	5人英雄	迷渊岛	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	23	ui\Image\Dungeon\DungeonImage\MiYuanDao.UITex	0	ui\Image\Dungeon\Background\MiYuanDao.UITex	0	侠客岛	姜仇封 魏宗明 宫傲					100	世外蓬莱			5	332	1			
347	3	100	100	100	10人普通	冰火岛·青莲狱	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	2	ui\Image\Dungeon\DungeonImage\qianlianyu.UITex	0	ui\Image\Dungeon\Background\qianlianyu.UITex	0	侠客岛	伊玛目					100	世外蓬莱			5	332	1			
348	3	100	100	100	25人英雄	冰火岛·青莲狱	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	2	ui\Image\Dungeon\DungeonImage\qianlianyu.UITex	0	ui\Image\Dungeon\Background\qianlianyu.UITex	0	侠客岛	伊玛目					100	世外蓬莱			5	332	1			
349	3	100	100	100	25人挑战	冰火岛·青莲狱	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	2	ui\Image\Dungeon\DungeonImage\qianlianyu.UITex	0	ui\Image\Dungeon\Background\qianlianyu.UITex	0	侠客岛	伊玛目					100	世外蓬莱			5	332	1			
354	3	100	100	100	25人英雄	冰火岛·荒血路	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	1	ui\Image\Dungeon\DungeonImage\huangxuelu.UITex	0	ui\Image\Dungeon\Background\huangxuelu.UITex	0	侠客岛	康疑 铂尔 罗纳真 没藏呼月 拓跋思羽 拿云					100	世外蓬莱			5	332	1			
355	1	100	100	100	5人英雄	大衍盘丝洞	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	20	ui\Image\Dungeon\DungeonImage\DaYanPanSiDong.UITex	0	ui\Image\Dungeon\Background\DaYanPanSiDong.UITex	0	经首道源岛	连玉良 文闰一 尹无咎					100	世外蓬莱			5	334	1			
356	1	100	100	100	5人英雄	泥兰洞天	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	0	ui\Image\Dungeon\DungeonImage\NiLanDongTian.UITex	0	ui\Image\Dungeon\Background\NiLanDongTian.UITex	0	洞天福地岛	康成辩 源明信 康杖石					100	世外蓬莱			5	325	1			
357	1	100	100	100	5人英雄	镜泊湖	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	21	ui\Image\Dungeon\DungeonImage\JingBoHu.UITex	0	ui\Image\Dungeon\Background\JingBoHu.UITex	0	龙泉府	哈尔芙林 哈尔吉艾尔 哈尔纳莲音 翁幼之 端木珩					100	世外蓬莱			5	330	1			
358	1	98	98	98	5人普通	迷渊岛	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	23	ui\Image\Dungeon\DungeonImage\MiYuanDao.UITex	0	ui\Image\Dungeon\Background\MiYuanDao.UITex	0	侠客岛	姜仇封 魏宗明 宫傲					100	世外蓬莱			5	332				
359	1	100	100	100	5人英雄	九辩馆	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	22	ui\Image\Dungeon\DungeonImage\JiuBianGuan.UITex	0	ui\Image\Dungeon\Background\JiuBianGuan.UITex	0	蓬莱	杀末邪 月笼草 蒹葭					100	世外蓬莱			5	333	1			
360	3	100	100	100	25人挑战	冰火岛·荒血路	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	1	ui\Image\Dungeon\DungeonImage\huangxuelu.UITex	0	ui\Image\Dungeon\Background\huangxuelu.UITex	0	侠客岛	康疑 铂尔 罗纳真 没藏呼月 拓跋思羽 拿云					100	世外蓬莱			5	332	1			
364	3	100	100	100	10人普通	尘归海·巨冥湾	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	3	ui\Image\Dungeon\DungeonImage\JuMingWan.UITex	0	ui\Image\Dungeon\Background\JuMingWan.UITex	0	鲲鹏岛	孙楚珊 虎翼突袭 刑不僵 鬼首 无面鬼 晏灾 晏厄					100	世外蓬莱			5	411	1			
365	3	100	100	100	25人英雄	尘归海·巨冥湾	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	3	ui\Image\Dungeon\DungeonImage\JuMingWan.UITex	0	ui\Image\Dungeon\Background\JuMingWan.UITex	0	鲲鹏岛	孙楚珊 虎翼突袭 刑不僵 鬼首 无面鬼 晏灾 晏厄					100	世外蓬莱			5	411	1			
366	3	100	100	100	25人挑战	尘归海·巨冥湾	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	3	ui\Image\Dungeon\DungeonImage\JuMingWan.UITex	0	ui\Image\Dungeon\Background\JuMingWan.UITex	0	鲲鹏岛	孙楚珊 虎翼突袭 刑不僵 鬼首 无面鬼 晏灾 晏厄					100	世外蓬莱			5	411	1			
368	3	100	100	100	10人普通	尘归海·饕餮洞	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	4	ui\Image\Dungeon\DungeonImage\TaoTie.UITex	0	ui\Image\Dungeon\Background\TaoTie.UITex	0	鲲鹏岛	黄穆					100	世外蓬莱			5	411	1			
369	3	100	100	100	25人英雄	尘归海·饕餮洞	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	4	ui\Image\Dungeon\DungeonImage\TaoTie.UITex	0	ui\Image\Dungeon\Background\TaoTie.UITex	0	鲲鹏岛	黄穆					100	世外蓬莱			5	411	1			
370	3	100	100	100	25人挑战	尘归海·饕餮洞	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	4	ui\Image\Dungeon\DungeonImage\TaoTie.UITex	0	ui\Image\Dungeon\Background\TaoTie.UITex	0	鲲鹏岛	黄穆					100	世外蓬莱			5	411	1			
406	1	100	100	100	5人英雄	周天屿	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	5	ui\Image\Dungeon\DungeonImage\ZhouTianYu.UITex	0	ui\Image\Dungeon\Background\ZhouTianYu.UITex	0	鲲鹏岛	曹庆司 白沫 悉达罗摩					100	世外蓬莱			5	411	1			
407	1	100	100	100	5人挑战	周天屿	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	5	ui\Image\Dungeon\DungeonImage\ZhouTianYu.UITex	0	ui\Image\Dungeon\Background\ZhouTianYu.UITex	0	鲲鹏岛	曹庆司 白沫 悉达罗摩					100	世外蓬莱			5	411	1			
426	3	100	100	100	10人普通	敖龙岛	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	6	ui/Image/Dungeon/DungeonImage/AoLongDao.UITex	0	ui/Image/Dungeon/Background/AoLongDao.UITex	0	蓬莱	铁黎 陈徽 藤原武裔 源思弦 驺吾 方有崖					100	世外蓬莱			5	333	1			
427	3	100	100	100	25人普通	敖龙岛	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	6	ui/Image/Dungeon/DungeonImage/AoLongDao.UITex	0	ui/Image/Dungeon/Background/AoLongDao.UITex	0	蓬莱	铁黎 陈徽 藤原武裔 源思弦 驺吾 方有崖					100	世外蓬莱			5	333	1			
428	3	100	100	100	25人英雄	敖龙岛	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	6	ui/Image/Dungeon/DungeonImage/AoLongDao.UITex	0	ui/Image/Dungeon/Background/AoLongDao.UITex	0	蓬莱	铁黎 陈徽 藤原武裔 源思弦 驺吾 方有崖					100	世外蓬莱			5	333	1			
431	1	25	25	25	5人普通	玄鹤别院	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/XuanHeBieYuan.UITex	0	ui/Image/Dungeon/Background/XuanHeBieYuan.UITex	0	长安郊外	秦高相 慧枯 江潮					100	世外蓬莱			5	419	1			
432	1	100	100	100	5人英雄	玄鹤别院	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/XuanHeBieYuan.UITex	0	ui/Image/Dungeon/Background/XuanHeBieYuan.UITex	0	长安郊外	秦高相 慧枯 江潮					100	世外蓬莱			5	419	1			
452	3	100	100	100	10人普通	范阳夜变	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	8	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	五台山	周贽 厌夜 迟驻 白某 安小逢					100	世外蓬莱			5	214	1			
453	3	100	100	100	25人普通	范阳夜变	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	8	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	五台山	周贽 厌夜 迟驻 白某 安小逢					100	世外蓬莱			5	214	1			
454	3	100	100	100	25人英雄	范阳夜变	世外蓬莱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	8	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	五台山	周贽 厌夜 迟驻 白某 安小逢					100	世外蓬莱			5	214	1			
468	1	108	108	25	5人普通	剑冢惊变	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	藏剑山庄	陈骇 雾影千斩 陈徽					100	奉天证道			6	214	1			
469	1	110	110	100	5人英雄	剑冢惊变	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	藏剑山庄	陈骇 雾影千斩 陈徽					110	奉天证道			6	214	1			
476	1	25	25	25	5人普通	梦入集真岛	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	衍天宗	秽鬼 观勒和尚 天空					100	奉天证道			6	214	1			
477	1	104	104	104	5人普通	梧桐山庄	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	七秀	雀卿 阮梅 罗刀					110	奉天证道			6	474	1			
478	1	110	110	110	5人英雄	梧桐山庄	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	七秀	雀卿 阮梅 罗刀					110	奉天证道			6	474	1			
479	1	100	108	100	5人普通	罗汉门	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	少林	宓果 刘细 郝大雪					110	奉天证道			6	475	1			
480	1	100	110	100	5人英雄	罗汉门	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	少林	宓果 刘细 郝大雪					110	奉天证道			6	475	1			
481	1	110	110	110	5人英雄	梦入集真岛	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	衍天宗	秽鬼 观勒和尚 天空					100	奉天证道			6	214	1			
489	1	104	104	110	5人普通	月落三星	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	万花	苏凤楼 韩敬青 藤原夕夏					110	奉天证道			6	473	1			
490	1	110	110	110	5人英雄	月落三星	奉天证道	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_5.UITex	7	ui/Image/Dungeon/DungeonImage/fanyangyebian.UITex	0	ui/Image/Dungeon/Background/fanyangyebian.UITex	0	万花	苏凤楼 韩敬青 藤原夕夏					110	奉天证道			6	473	1			
