SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget
64298	1	18418	1	1	0	0	0	1	(64298) 八荒衡鉴_纯阳_2段母技能	剑锋	对面前5尺范围内的最多20个敌人造成3次伤害，处于气场中使用会强化气场使引爆造成的伤害提高100%，离开气场会引爆气场造成范围伤害。					1	1			1				0		
64299	1	18419	1	1	0	0	0	1	(64299) 八荒衡鉴_七秀_1段母技能	妙舞	运功4秒，期间每1秒对半径10尺范围内的最多20个敌方目标造成伤害并添加1%易伤效果，可叠加5层，10尺内的小队成员移动速度提高10%。					1	1			1				0		
64300	1	892	1	1	0	0	0	1	(64300) 八荒衡鉴_七秀_2段母技能	飞扬	“妙舞”期间可以施展1次，将范围8尺范围内的最多20个敌方目标击退，不会打断自身运功。					1	1			1				0		
64301	1	18424	1	1	0	0	0	1	(64301) 八荒衡鉴_天策_1段母技能	梨花	持枪向前进行15尺突刺对路径上的最多20个目标造成伤害和击飞效果，施展3次后该招式替换为“奔雷”。					1	1			1				0		
64302	1	18425	1	1	0	0	0	1	(64302) 八荒衡鉴_天策_2段母技能	奔雷	“梨花”效果3层时可以施展，运功0.75秒后进入2.5秒的骑御状态，期间免疫控制并使期间受到的伤害降低40％，每0.5秒对周围8尺最多20个的目标撞击造成伤害和轻微的击退效果，状态结束时对周围8尺最多20个目标造成多次踩踏伤害和击飞。					1	1			1				0		
64303	1	18428	1	1	0	0	0	1	(64303) 八荒衡鉴_万花_1段母技能	快雪	持续运功3秒，每0.5秒对前方15尺的最多20个目标造成伤害，在运功结束时添加持续伤害效果，持续10秒。					1	1			1				0		
64304	1	18426	1	1	0	0	0	1	(64304) 八荒衡鉴_万花_2段母技能	碎玉	运功结束引爆半径15尺内所有目标属于自身的持续混元伤害效果并造成伤害，每个目标使自身恢复0.5%最大生命值。					1	1			1				0		
64305	1	18430	1	1	0	0	0	1	(64305) 八荒衡鉴_五毒_1段母技能	迷心	运功2秒每1秒对周围半径15尺范围的最多25个敌方目标造成伤害并添加1层“迷心”持续伤害，每1秒造成1次伤害，可叠加20层，持续12秒。\n若造成伤害前目标已拥有“迷心”中毒效果，每个目标使自身获得“摧心”效果，提高自身的伤害和移动速度，持续30秒。当该效果累计100层时会转化为“断肠”效果，该效果额外使“迷心”招式每1秒额外添加1层中毒效果，最多叠加2层。					1	1			1				0		
64306	1	2807	1	1	0	0	0	1	(64306) 八荒衡鉴_五毒_2段母技能	断肠	跳跃状态下施展，短暂停留在空中，周围20尺每有一个中毒目标获得2%移动速度和伤害提高效果，可叠加10层，持续12秒。					1	1			1				0		
64307	1	18416	1	1	0	0	0	1	(64307) 八荒衡鉴_藏剑_1段母技能	揽飞云	施展后对面前8尺扇形范围内的最多20个敌人造成伤害和击飞效果，添加40%的减速效果，持续2秒，每次命中使自身获得“湖光”效果，50层后下次招式会切换为“风来吴山”。					1	1			1				0		
64308	1	18414	1	1	0	0	0	1	(64308) 八荒衡鉴_藏剑_2段母技能	升气紫	施展后上挑剑锋，对面前8尺矩形范围的最多20个敌人造成伤害和击退效果，每次命中使自身获得“湖光”效果，50层后下次招式会切换为“风来吴山”。					1	1			1				0		
64309	1	18415	1	1	0	0	0	1	(64309) 八荒衡鉴_藏剑_3段母技能	锦屏风	向前冲刺位移8尺，对终点半径10尺范围最多20个目标造成伤害和眩晕效果，每次命中使自身获得“湖光”效果，50层后下次招式会切换为“风来吴山”。					1	1			1				0		
64310	1	18422	1	1	0	0	0	1	(64310) 八荒衡鉴_唐门_1段母技能	逐星	施展后对自身前方10尺矩形范围最多20个目标造成伤害，每蓄力0.5秒使范围提高5尺，伤害提高50%，命中后造成伤害和击退效果。					1	1			1				0		
64311	1	18423	1	1	0	0	0	1	(64311) 八荒衡鉴_唐门_2段母技能	万劫	施展后投射轰炸子弹，延迟0.5秒后对10尺远半径6尺的最多20个目标造成伤害，一段招式每蓄力0.5秒会使二段伤害半径提高1尺，目标点距离前移2尺，蓄力越久伤害提高。					1	1			1				0		
64312	1	0	1	1	0	0	0	1	(64312) 64312 八荒衡鉴_天策_2段伤害技能	冲撞	测试技能					1	1			1				0		
64312	2	0	1	1	0	0	0	1	(64312) 64312 八荒衡鉴_天策_2段伤害技能	践踏	测试技能					1	1			1				0		
64313	1	2375	1	1	0	0	0	1	(64313) 64313 八荒衡鉴_藏剑_4段母技能	风来吴山	50层以上“湖光”方可施展，施展清除所有“湖光”，转动重剑，发动旋风般的攻击，每0.5秒对半径8尺的目标造成伤害，持续4秒。					1	1			1				0		
64314	1	0	1	1	0	0	0	1	(64314) 少林_1段实际效果	扫叶	测试技能					1	1			1				0		
64315	1	0	1	1	0	0	0	1	(64315) 少林_2段实际效果	解执	测试技能					1	1			1				0		
64317	1	0	1	1	0	0	0	1	(64317) 八荒衡鉴_纯阳_气场造成伤害	飞剑	测试技能					1	1			1				0		
64318	0	0	1	1	0	0	0	1	(64318) 八荒衡鉴_纯阳_气场结束伤害	人剑合一	测试技能					1	1			1				0		
64319	1	0	1	1	0	0	0	1	(64319) 八荒衡鉴_纯阳_2段招式伤害	剑锋	测试技能					1	1			1				0		
64320	1	0	1	1	0	0	0	1	(64320) 八荒衡鉴_七秀_1段母技能伤害	妙舞	测试技能					1	1			1				0		
64321	1	0	1	1	0	0	0	1	(64321) 八荒衡鉴_天策_2段母技能伤害	梨花	测试技能					1	1			1				0		
64321	2	0	1	1	0	0	0	1	(64321) 八荒衡鉴_天策_2段母技能伤害	奔雷	测试技能					1	1			1				0		
64322	1	0	1	1	0	0	0	1	(64322) 八荒衡鉴_万花_1段母技能	快雪	测试技能					1	1			1				0		
64323	1	0	1	1	0	0	0	1	(64323) 八荒衡鉴_五毒_1段实际效果	迷心	测试技能					1	1			1				0		
64324	0	0	1	1	0	0	0	1	(64324) 64324 八荒衡鉴_唐门_1段实际效果	逐星	测试技能					1	1			1				0		
64325	0	0	1	1	0	0	0	1	(64325) 64325 八荒衡鉴_唐门_2段实际效果	万劫	测试技能					1	1			1				0		
64326	1	0	1	1	0	0	0	1	(64326) 八荒衡鉴_藏剑_扇形1段斩	揽飞云	测试技能					1	1			1				0		
64327	1	0	1	1	0	0	0	1	(64327) 八荒衡鉴_藏剑_矩形2段斩	升气紫	测试技能					1	1			1				0		
64328	1	0	1	1	0	0	0	1	(64328) 八荒衡鉴_藏剑_冲刺3段斩	锦屏风	测试技能					1	1			1				0		
64332	1	0	1	1	0	0	0	1	(64332) 八荒衡鉴_纯阳_1段招式伤害	剑势	测试技能					1	1			1				0		
64333	1	0	1	1	0	0	0	1	(64333) 八荒衡鉴_藏剑_4段风车伤害	风来吴山	在20层以上“湖光”施展，清除所有“湖光”，转动重剑，发动旋风般的攻击持续4秒，对最多30个目标造成伤害。					1	1			1				0		
64334	1	0	1	1	0	0	0	1	(64334) 八荒衡鉴_七秀_2段多等级击退	飞扬·内	测试技能					1	1			1				0		
64335	1	18469	1	1	0	0	0	1	(64335) 潭	潭	伤害技，向目标点投掷维持8秒的半径8尺剧毒区域，每1秒对区域目标造成伤害并被添加持续伤害效果1层，持续6秒，这个效果可以叠加3层。					1	1			1				0		
64336	1	18490	1	1	0	0	0	1	(64336) 64336 乱	乱	运功4秒，运功期间每1秒对周围8尺范围内的目标造成伤害，造成伤害的1%会恢复自身气血值，运功期间若移动则会打断该持续效果。					1	1			1				0		
64337	1	18496	1	1	0	0	0	1	(64337) 怖	怖	辅助技，对前方10尺120°扇形范围造成恐惧效果，使其不敢攻击目标且受到的伤害提高50%，持续5秒。					1	1			1						
64338	1	18463	1	1	0	0	0	1	(64338) 64338 定	心	伤害技，使自身20秒内心诀招式额外造成1次伤害。					1	1			1				0		
64339	1	18466	1	1	0	0	0	1	(64339) 64339 念	念	伤害技，对周围半径10尺范围内的目标造成1次伤害，当前自身激活的秘术的等级之和越高则效果越强。					1	1			1				0		
64340	1	18494	1	1	0	0	0	1	(64340) 64340 风	风	伤害技，自身位置形成半径8尺的旋风，持续7秒，每1秒造成1次伤害，旋风每命中50次目标都会使旋风的伤害永久提高20%。					1	1			1				0		
64341	1	18625	1	1	0	0	0	1	(64341) 烬	烬	伤害技，消耗自身当前血量10%对前方8尺扇形范围造成大量伤害，可连续施展3次。					1	1			1				0		
64342	1	18491	1	1	0	0	0	1	(64342) 月	月	对自身周围半径10尺内的目标造成伤害和击飞效果，然后再造成1次伤害和击退效果。					1	1			1				0		
64343	1	18498	1	1	0	0	0	1	(64343) 闪	闪	向前方20尺位置投射标记物，每1秒对终点8尺范围造成伤害，持续6秒，可以施展二段闪回到标记物的位置。					1	1			1				0		
64344	1	18483	1	1	0	0	0	1	(64344) 坠	坠	可以额外跳跃1次，跳跃过程可施展坠，立即下坠对落点造成半径8尺的聚集效果和伤害。					1	1			1				0		
64345	1	18487	1	1	0	0	0	1	(64345) 急	急	位移技，施展后自身移动速度和跳跃高度提高50%，造成的伤害提高100%，持续20秒，结束后使自身移动速度和造成的伤害降低20%，持续10秒。					1	1			1				0		
64346	1	18488	1	1	0	0	0	1	(64346) 64346 跃	跃	施展后进入可转向的冲刺状态，移动速度提高100%且受到的伤害降低50%，期间无法施展主动招式，持续2秒，结束时对周围6尺范围内的目标造成1次伤害和击退效果。					1	1			1				0		
64347	1	4006	1	1	0	0	0	1	(64347) 64347 势	连	位移技，向前间歇性的跳跃三次，每次跨越6尺，获得5%护盾效果和最终伤害提升并降低所有位移技调息时间1秒。					1	1			1				0		
64348	1	1489	1	1	0	0	0	1	(64348) 64348 逆	逆	施法后后撤12尺，并击飞路径上的目标造成伤害，每1秒持续对该路径造成伤害，持续5秒。					1	1			1				0		
64349	1	18468	1	1	0	0	0	1	(64349) 钟	终	辅助技，施展对半径30尺范围内的10个目标添加计时器，持续15秒，在计时器状态下被击杀，会在其位置造成1次半径5尺的范围爆炸伤害并返还该招式调息时间1秒。					1	1			1				0		
64350	1	18626	1	1	0	0	0	1	(64350) 竭	竭	辅助技，将自身生命最大值的50%转化为100%气血最大值护盾，然后10秒内回复转化护盾损失的50%生命值。护盾结束时，自身的最大气血值越高，会对半径10尺的内的目标造成越高的伤害。					1	1			1				0		
64351	1	18484	1	1	0	0	0	1	(64351) 64351 域	域	辅助技，解除自身控制效果，并暂时提高自身伤害80%，且10秒内无法被控制。					1	1			1				0		
64352	1	8312	1	1	0	0	0	1	(64352) 制	制	运功结束后自身周围6尺内的最多10个非英雄精英目标被诅咒，被诅咒的目标将无法进行攻击，并在10秒后死亡。					1	1			1				0		
64353	1	18627	1	1	0	0	0	1	(64353) 链	链	伤害技，用雷电链接前方目标，且会将雷电效果传递给其半径5尺内的其他20个目标。					1	1			1				0		
64354	1	18492	1	1	0	0	0	1	(64354) 幻	幻	辅助技，使自身免疫3秒减益效果和伤害，并清除20尺范围内的小队成员所有不利效果且伤害提高30%，持续10秒。					1	1			1				0		
64355	1	18497	1	1	0	0	0	1	(64355) 64355 获	获	辅助技，在自身前方4尺产生神树，神树持续20秒，在其20尺范围内小队成员获得0.5%生命偷取效果，每次击杀会回复其1%最大生命值，累计击杀50次后，30尺范围内的小队成员永久获得0.1%生命偷取效果。					1	1			1				0		
64356	1	18628	1	1	0	0	0	1	(64356) 壁	壁	辅助技，施展后移动速度降低40%，每秒使10尺范围内的小队成员获得40%减伤效果，持续10秒。					1	1			1				0		
64357	1	18629	1	1	0	0	0	1	(64357) 64357 噬	噬	辅助技，施展后3秒内每1秒将前方10尺扇形范围造成2秒锁足效果，然后尝试吞噬这些目标，吞噬会直接斩杀生命值低于自身最大生命值1/3的目标并回复自身1%最大气血值。每次触发吞噬会使自身最大生命值提高1％，最多累计100次。					1	1			1				0		
64358	1	3454	1	1	0	0	0	1	(64358) 闪_二段回	二段闪	回到标记物位置。					1	1			1				0		
64359	1	0	1	1	0	0	0	1	(64359) 闪_持续伤害	闪	测试技能					1	1			1				0		
64360	1	0	1	1	0	0	0	1	(64360) 坠_实际伤害	坠	测试技能					1	1			1				0		
64361	1	0	1	1	0	0	0	1	(64361) 避_实际伤害	跃	测试技能					1	1			1				0		
64362	1	0	1	1	0	0	0	1	(64362) 连_路径伤害	连	测试技能					1	1			1				0		
64363	1	0	1	1	0	0	0	1	(64363) 甩尾_路径伤害	逆	测试技能					1	1			1				0		
64364	1	0	1	1	0	0	0	1	(64364) 甩尾_持续伤害	逆	测试技能					1	1			1				0		
64368	1	0	1	1	0	0	0	1	(64368) 钟_实际伤害	终	测试技能					1	1			1				0		
64369	0	0	1	1	0	0	0	1	(64369) 场_实际伤害	域	测试技能					1	1			1				0		
64370	1	18495	1	1	0	0	0	1	(64370) 木	木	辅助技，在当前位置召唤1个木武童吸引目标攻击，木武童被击破或消失后会在范围发动一次木桩地刺攻击。					1	1			1				0		
64372	1	0	1	1	0	0	0	1	(64372) 木武童死亡地刺	木武童·地刺	测试技能					1	1			1				0		
64373	1	18621	1	1	0	0	0	1	(64373) 弩	弩	伤害技，在原地留下千机弩，千机弩每1秒会自动攻击其30尺范围内的目标，造成目标点6尺的范围伤害，千机弩存在12秒。					1	1			1				0		
64374	1	18622	1	1	0	0	0	1	(64374) 召唤剑气	乘	向前方打出一道加速前进的剑气，剑气每1秒对其周围8尺的敌方目标造成伤害，为友方目标添加4秒10%移动速度和伤害提高效果。					1	1			1				0		
64385	1	18474	1	1	0	0	0	1	(64385) 会神	会神	会心率提升2%，会心效果提升6%。					1	1			1				0		
64385	2	18474	1	1	0	0	0	1	(64385) 会神	会神	会心率提升4%，会心效果提升12%。					1	1			1				0		
64385	3	18474	1	1	0	0	0	1	(64385) 会神	会神	会心率提升6%，会心效果提升19%。					1	1			1				0		
64385	4	18474	1	1	0	0	0	1	(64385) 会神	会神	会心率提升9%，会心效果提升27%。					1	1			1				0		
64385	5	18474	1	1	0	0	0	1	(64385) 会神	会神	会心率提升13%，会心效果提升38%。					1	1			1				0		
64386	1	18549	1	1	0	0	0	1	(64386) 聚精	聚精	施展秘技招式后，伤害提高15%并在4秒内逐渐衰减。					1	1			1				0		
64386	2	18549	1	1	0	0	0	1	(64386) 聚精	聚精	施展秘技招式后，伤害提高30%并在4秒内逐渐衰减。					1	1			1				0		
64386	3	18549	1	1	0	0	0	1	(64386) 聚精	聚精	施展秘技招式后，伤害提高50%并在4秒内逐渐衰减。					1	1			1				0		
64386	4	18549	1	1	0	0	0	1	(64386) 聚精	聚精	施展秘技招式后，伤害提高70%并在4秒内逐渐衰减。					1	1			1				0		
64386	5	18549	1	1	0	0	0	1	(64386) 聚精	聚精	施展秘技招式后，伤害提高100%并在4秒内逐渐衰减。					1	1			1				0		
64387	0	18551	1	1	0	0	0	1	(64387) 腾纵	腾纵	心诀、秘技或绝技的伤害命中时，追加1次伤害，这个伤害受等级加成。					1	1			1				0		
64387	1	18551	1	1	0	0	0	1	(64387) 腾纵	腾纵	心诀、秘技或绝技的伤害命中时，追加1次伤害，这个伤害受等级加成。					1	1			1				0		
64387	2	18551	1	1	0	0	0	1	(64387) 腾纵	腾纵	心诀、秘技或绝技的伤害命中时，追加1次伤害，这个伤害受等级加成。					1	1			1				0		
64387	3	18551	1	1	0	0	0	1	(64387) 腾纵	腾纵	心诀、秘技或绝技的伤害命中时，追加1次伤害，这个伤害受等级加成。					1	1			1				0		
64387	4	18551	1	1	0	0	0	1	(64387) 腾纵	腾纵	心诀、秘技或绝技的伤害命中时，追加1次伤害，这个伤害受等级加成。					1	1			1				0		
64388	1	18473	1	1	0	0	0	1	(64388) 铁腕	铁腕	伤害提升16%，会心几率降低4%。					1	1			1				0		
64388	2	18473	1	1	0	0	0	1	(64388) 铁腕	铁腕	伤害提升31%，会心几率降低7%。					1	1			1				0		
64388	3	18473	1	1	0	0	0	1	(64388) 铁腕	铁腕	伤害提升52%，会心几率降低12%。					1	1			1				0		
64388	4	18473	1	1	0	0	0	1	(64388) 铁腕	铁腕	伤害提升73%，会心几率降低17%。					1	1			1				0		
64388	5	18473	1	1	0	0	0	1	(64388) 铁腕	铁腕	伤害提升104%，会心几率降低24%。					1	1			1				0		
64389	0	18550	1	1	0	0	0	1	(64389) 旁通	旁通	施展秘技后，对自身10尺范围内的目标造成1次伤害，这个伤害受等级加成。					1	1			1				0		
64389	1	18550	1	1	0	0	0	1	(64389) 旁通	旁通	施展秘技后，对自身10尺范围内的目标造成1次伤害，这个伤害受等级加成。					1	1			1				0		
64389	2	18550	1	1	0	0	0	1	(64389) 旁通	旁通	施展秘技后，对自身10尺范围内的目标造成1次伤害，这个伤害受等级加成。					1	1			1				0		
64389	3	18550	1	1	0	0	0	1	(64389) 旁通	旁通	施展秘技后，对自身10尺范围内的目标造成1次伤害，这个伤害受等级加成。					1	1			1				0		
64389	4	18550	1	1	0	0	0	1	(64389) 旁通	旁通	施展秘技后，对自身10尺范围内的目标造成1次伤害，这个伤害受等级加成。					1	1			1				0		
64390	1	18545	1	1	0	0	0	1	(64390) 融汇	融汇	施展秘技后，使接下来3秒心诀造成伤害提高58%。					1	1			1				0		
64390	2	18545	1	1	0	0	0	1	(64390) 融汇	融汇	施展秘技后，使接下来3秒心诀造成伤害提高115%。					1	1			1				0		
64390	3	18545	1	1	0	0	0	1	(64390) 融汇	融汇	施展秘技后，使接下来3秒心诀造成伤害提高192%。					1	1			1				0		
64390	4	18545	1	1	0	0	0	1	(64390) 融汇	融汇	施展秘技后，使接下来3秒心诀造成伤害提高269%。					1	1			1				0		
64390	5	18545	1	1	0	0	0	1	(64390) 融汇	融汇	施展秘技后，使接下来3秒心诀造成伤害提高384%。					1	1			1				0		
64391	1	18557	1	1	0	0	0	1	(64391) 累叠	累叠	心诀或秘技伤害命中时，会给目标添加0.6%的易伤效果，这个效果可以叠加20层。					1	1			1				0		
64391	2	18557	1	1	0	0	0	1	(64391) 累叠	累叠	心诀或秘技伤害命中时，会给目标添加1.2%的易伤效果，这个效果可以叠加20层。					1	1			1				0		
64391	3	18557	1	1	0	0	0	1	(64391) 累叠	累叠	心诀或秘技伤害命中时，会给目标添加2%的易伤效果，这个效果可以叠加20层。					1	1			1				0		
64391	4	18557	1	1	0	0	0	1	(64391) 累叠	累叠	心诀或秘技伤害命中时，会给目标添加2.8%的易伤效果，这个效果可以叠加20层。					1	1			1				0		
64391	5	18557	1	1	0	0	0	1	(64391) 累叠	累叠	心诀或秘技伤害命中时，会给目标添加4%的易伤效果，这个效果可以叠加20层。					1	1			1				0		
64392	1	18547	1	1	0	0	0	1	(64392) 蓄势	蓄势	每1秒未施展秘技招式，使自身获得伤害提高4%效果，最多获得10层，在施展招式后的3秒全部消除。					1	1			1				0		
64392	2	18547	1	1	0	0	0	1	(64392) 蓄势	蓄势	每1秒未施展秘技招式，使自身获得伤害提高7%效果，最多获得10层，在施展招式后的3秒全部消除。					1	1			1				0		
64392	3	18547	1	1	0	0	0	1	(64392) 蓄势	蓄势	每1秒未施展秘技招式，使自身获得伤害提高12%效果，最多获得10层，在施展招式后的3秒全部消除。					1	1			1				0		
64392	4	18547	1	1	0	0	0	1	(64392) 蓄势	蓄势	每1秒未施展秘技招式，使自身获得伤害提高17%效果，最多获得10层，在施展招式后的3秒全部消除。					1	1			1				0		
64392	5	18547	1	1	0	0	0	1	(64392) 蓄势	蓄势	每1秒未施展秘技招式，使自身获得伤害提高24%效果，最多获得10层，在施展招式后的3秒全部消除。					1	1			1				0		
64393	1	18558	1	1	0	0	0	1	(64393) 恣纵	恣纵	所有持续伤害效果提高7%，心决和秘技伤害命中有50%概率添加持续伤害，每秒生效1次，持续6秒。					1	1			1				0		
64393	2	18558	1	1	0	0	0	1	(64393) 恣纵	恣纵	所有持续伤害效果提高13%，心决和秘技伤害命中有50%概率添加持续伤害，每秒生效1次，持续6秒。					1	1			1				0		
64393	3	18558	1	1	0	0	0	1	(64393) 恣纵	恣纵	所有持续伤害效果提高22%，心决和秘技伤害命中有50%概率添加持续伤害，每秒生效1次，持续6秒。					1	1			1				0		
64393	4	18558	1	1	0	0	0	1	(64393) 恣纵	恣纵	所有持续伤害效果提高31%，心决和秘技伤害命中有50%概率添加持续伤害，每秒生效1次，持续6秒。					1	1			1				0		
64393	5	18558	1	1	0	0	0	1	(64393) 恣纵	恣纵	所有持续伤害效果提高45%，心决和秘技伤害命中有50%概率添加持续伤害，每秒生效1次，持续6秒。					1	1			1				0		
64394	1	18553	1	1	0	0	0	1	(64394) 精诚	精诚	使心诀招式造成的伤害提高60%。					1	1			1				0		
64394	2	18553	1	1	0	0	0	1	(64394) 精诚	精诚	使心诀招式造成的伤害提高120%。					1	1			1				0		
64394	3	18553	1	1	0	0	0	1	(64394) 精诚	精诚	使心诀招式造成的伤害提高200%。					1	1			1				0		
64394	4	18553	1	1	0	0	0	1	(64394) 精诚	精诚	使心诀招式造成的伤害提高280%。					1	1			1				0		
64394	5	18553	1	1	0	0	0	1	(64394) 精诚	精诚	使心诀招式造成的伤害提高400%。					1	1			1				0		
64395	1	18436	1	1	0	0	0	1	(64395) 弹指	弹指	最大生命值提高24%，每秒额外回复最大生命值的2%。					1	1			1				0		
64395	2	18436	1	1	0	0	0	1	(64395) 弹指	弹指	最大生命值提高48%，每秒额外回复最大生命值的5%。					1	1			1				0		
64395	3	18436	1	1	0	0	0	1	(64395) 弹指	弹指	最大生命值提高80%，每秒额外回复最大生命值的8%。					1	1			1				0		
64395	4	18436	1	1	0	0	0	1	(64395) 弹指	弹指	最大生命值提高112%，每秒额外回复最大生命值的11%。					1	1			1				0		
64395	5	18436	1	1	0	0	0	1	(64395) 弹指	弹指	最大生命值提高160%，每秒额外回复最大生命值的15%。					1	1			1				0		
64396	1	18562	1	1	0	0	0	1	(64396) 无双	无双	无双率提升5%。					1	1			1				0		
64396	2	18562	1	1	0	0	0	1	(64396) 无双	无双	无双率提升10%。					1	1			1				0		
64396	3	18562	1	1	0	0	0	1	(64396) 无双	无双	无双率提升16%。					1	1			1				0		
64396	4	18562	1	1	0	0	0	1	(64396) 无双	无双	无双率提升22%。					1	1			1				0		
64396	5	18562	1	1	0	0	0	1	(64396) 无双	无双	无双率提升32%。					1	1			1				0		
64397	1	18555	1	1	0	0	0	1	(64397) 破防	破防	破防等级提升7%。					1	1			1				0		
64397	2	18555	1	1	0	0	0	1	(64397) 破防	破防	破防等提升13%。					1	1			1				0		
64397	3	18555	1	1	0	0	0	1	(64397) 破防	破防	破防等级提升22%。					1	1			1				0		
64397	4	18555	1	1	0	0	0	1	(64397) 破防	破防	破防等级提升31%。					1	1			1				0		
64397	5	18555	1	1	0	0	0	1	(64397) 破防	破防	破防等级提升45%。					1	1			1				0		
64398	1	18556	1	1	0	0	0	1	(64398) 无畏	无畏	伤害提升24%，自身受到伤害提高15%。					1	1			1				0		
64398	2	18556	1	1	0	0	0	1	(64398) 无畏	无畏	伤害提升48%，自身受到伤害提高30%。					1	1			1				0		
64398	3	18556	1	1	0	0	0	1	(64398) 无畏	无畏	伤害提升80%，自身受到伤害提高50%。					1	1			1				0		
64398	4	18556	1	1	0	0	0	1	(64398) 无畏	无畏	伤害提升112%，自身受到伤害提高70%。					1	1			1				0		
64398	5	18556	1	1	0	0	0	1	(64398) 无畏	无畏	伤害提升160%，自身受到伤害提高100%。					1	1			1				0		
64399	1	18537	1	1	0	0	0	1	(64399) 64399 顺劈	顺劈	秘技的目标数上限提高12%。					1	1			1				0		
64399	2	18537	1	1	0	0	0	1	(64399) 64399 顺劈	顺劈	秘技的目标数上限提高24%。					1	1			1				0		
64399	3	18537	1	1	0	0	0	1	(64399) 64399 顺劈	顺劈	秘技的目标数上限提高40%。					1	1			1				0		
64399	4	18537	1	1	0	0	0	1	(64399) 64399 顺劈	顺劈	秘技的目标数上限提高56%。					1	1			1				0		
64399	5	18537	1	1	0	0	0	1	(64399) 64399 顺劈	顺劈	秘技的目标数上限提高80%。					1	1			1				0		
64400	1	18536	1	1	0	0	0	1	(64400) 金汤	金汤	最大生命值提高58%，移动速度降低20%。					1	1			1				0		
64400	2	18536	1	1	0	0	0	1	(64400) 金汤	金汤	最大生命值提高115%，移动速度降低20%。					1	1			1				0		
64400	3	18536	1	1	0	0	0	1	(64400) 金汤	金汤	最大生命值提高192%，移动速度降低20%。					1	1			1				0		
64400	4	18536	1	1	0	0	0	1	(64400) 金汤	金汤	最大生命值提高269%，移动速度降低20%。					1	1			1				0		
64400	5	18536	1	1	0	0	0	1	(64400) 金汤	金汤	最大生命值提高384%，移动速度降低20%。					1	1			1				0		
64401	1	18433	1	1	0	0	0	1	(64401) 勇毅	勇毅	受到伤害降低9%。					1	1			1				0		
64401	2	18433	1	1	0	0	0	1	(64401) 勇毅	勇毅	受到伤害降低18%。					1	1			1				0		
64401	3	18433	1	1	0	0	0	1	(64401) 勇毅	勇毅	受到伤害降低30%。					1	1			1				0		
64401	4	18433	1	1	0	0	0	1	(64401) 勇毅	勇毅	受到伤害降低42%。					1	1			1				0		
64401	5	18433	1	1	0	0	0	1	(64401) 勇毅	勇毅	受到伤害降低60%。					1	1			1				0		
64402	1	18559	1	1	0	0	0	1	(64402) 枕戈	枕戈	每激活1分钟提高自身伤害2%，最多提高60%，在该被动招式取消激活时不会卸除该效果。					1	1			1				0		
64402	2	18559	1	1	0	0	0	1	(64402) 枕戈	枕戈	每激活1分钟提高自身伤害4%，最多提高60%，在该被动招式取消激活时不会卸除该效果。					1	1			1				0		
64402	3	18559	1	1	0	0	0	1	(64402) 枕戈	枕戈	每激活1分钟提高自身最终伤害6%，最多提高60%，在该被动招式取消激活时不会卸除该效果。					1	1			1				0		
64402	4	18559	1	1	0	0	0	1	(64402) 枕戈	枕戈	每激活1分钟提高自身伤害8%，最多提高60%，在该被动招式取消激活时不会卸除该效果。					1	1			1				0		
64402	5	18559	1	1	0	0	0	1	(64402) 枕戈	枕戈	每激活1分钟提高自身伤害10%，最多提高60%，在该被动招式取消激活时不会卸除该效果。					1	1			1				0		
64403	1	18458	1	1	0	0	0	1	(64403) 运筹	运筹	造成伤害提升56%，每激活其他1级秘术，降低自身伤害14%。					1	1			1				0		
64403	2	18458	1	1	0	0	0	1	(64403) 运筹	运筹	造成伤害提升98%，每激活其他1级秘术，降低自身伤害14%。					1	1			1				0		
64403	3	18458	1	1	0	0	0	1	(64403) 运筹	运筹	造成伤害提升168%，每激活其他1级秘术，降低自身伤害14%。					1	1			1				0		
64403	4	18458	1	1	0	0	0	1	(64403) 运筹	运筹	造成伤害提升224%，每激活其他1级秘术，降低自身伤害14%。					1	1			1				0		
64403	5	18458	1	1	0	0	0	1	(64403) 运筹	运筹	造成伤害提升322%，每激活其他1级秘术，降低自身伤害14%。					1	1			1				0		
64404	1	18462	1	1	0	0	0	1	(64404) 夷逸	夷逸	八荒衡鉴场景每经过1分钟，激活时自身伤害提高1%。					1	1			1				0		
64404	2	18462	1	1	0	0	0	1	(64404) 夷逸	夷逸	八荒衡鉴场景每经过1分钟，激活时自身伤害提高2%。					1	1			1				0		
64404	3	18462	1	1	0	0	0	1	(64404) 夷逸	夷逸	八荒衡鉴场景每经过1分钟，激活时自身伤害提高4%。					1	1			1				0		
64404	4	18462	1	1	0	0	0	1	(64404) 夷逸	夷逸	八荒衡鉴场景每经过1分钟，激活时自身伤害提高6%。					1	1			1				0		
64404	5	18462	1	1	0	0	0	1	(64404) 夷逸	夷逸	八荒衡鉴场景每经过1分钟，激活时自身伤害提高8%。					1	1			1				0		
64405	1	18540	1	1	0	0	0	1	(64405) 摧锋	摧锋	击杀目标时提高自身伤害0.14%和移动速度提高0.06%，持续7秒，这个效果可以叠加100次。					1	1			1				0		
